"Toros  ",Toros phlebovirus,Phlebovirus,Phenuiviridae,TORV,2012/2013,ssRNA(-),enveloped,tbc,12484,sandfly-borne-virus,Phlebotomus sp.,tbc,unk,unk,unk,unk,unk,unk,Turkey,tbc,?,?,?,?,tbc,unk
Toscana ,Sandfly fever Naples phlebovirus,Phlebovirus,Phenuiviridae,TOSV,17/07/1971,ssRNA(-),enveloped,tbc,12488,sandfly-borne-virus,Phlebotomus perniciosus,tbc,CNS,unk,unk,unk,1,sporadic,Italy,tbc,yes,unk,2,5,tbc,2
Tracambé,unk,unk,unk,-,03/06/1985,unk,unk,tbc,unk,mosquito-borne-virus,?,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
"Tres Almendras  ",Tres Almendras phlebovirus,Phlebovirus,Phenuiviridae,TRAV,05/07/1905,ssRNA(-),enveloped,tbc,12260,sandfly-borne-virus,Psychodopygus panamensis,tbc,unk,unk,unk,unk,unk,unk,Panama,tbc,?,?,?,?,tbc,unk
Tribec ,Great Island virus,Orbivirus,Reoviridae,TRBV,25/04/1963,dsRNA,non-enveloped,tbc,17871,tick-borne-virus,Ixodes ricinus,tbc,unk,unk,unk,unk,unk,unk,"Slovakia, Romenian, Italy, Russia",tbc,yes,unk,unk,6,tbc,2
Triniti ,unclassified peribunyavirus,Orthobunyavirus,Peribunyaviridae,TNTV,31/05/1955,ssRNA(-),enveloped,tbc,12721,mosquito-borne-virus,Trichoprosopon sp.,tbc,unk,unk,unk,unk,unk,unk,Trinidad and Tobago,tbc,yes,unk,unk,18,tbc,2
Trivittatus ,Trivittatus orthobunyavirus,Orthobunyavirus,Peribunyaviridae,TVTV,16/07/1948,ssRNA(-),enveloped,tbc,12432,mosquito-borne-virus,Ochlerotatus trivittatus,tbc,unk,unk,unk,unk,unk,unk,USA,tbc,yes,unk,unk,3,tbc,2
"Trocara  ",Trocara virus,Alphavirus,Togaviridae,TROV,06/06/1905,ssRNA(+),enveloped,tbc,12052,mosquito-borne-virus,Ochlerotatus serratus,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
"Trombetas  ",Anopheles A orthobunyavirus,Orthobunyavirus,Peribunyaviridae,TRMV,/02/1976,ssRNA(-),enveloped,tbc,unk,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,2
Trubanaman ,unclassified orthobunyavirus,Orthobunyavirus,Peribunyaviridae,TRUV,29/10/1965,ssRNA(-),enveloped,tbc,12191,mosquito-borne-virus,Anopheles annulipes,tbc,unk,unk,unk,unk,unk,unk,Australia,tbc,yes,unk,unk,unk,tbc,2
Tsuruse ,unclassified orthobunyavirus,Orthobunyavirus,Peribunyaviridae,TSUV,04/08/1954,ssRNA(-),enveloped,tbc,unk,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Japan,tbc,no,unk,unk,unk,tbc,2
"Tucunduba  ",Wyeomyia orthobunyavirus,Orthobunyavirus,Peribunyaviridae,TUCV,08/05/1905,ssRNA(-),enveloped,tbc,12423,mosquito-borne-virus,Wyeomyia spp.,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
"Tucuruí  ",Anopheles A orthobunyavirus,Orthobunyavirus,Peribunyaviridae,TUCV = TUCRV,/02/1984,ssRNA(-),enveloped,tbc,unk,mosquito-borne-virus,Nyssorhynchus sp,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
Tuerê,unclassified orbivirus,Orbivirus,Reoviridae,-,20/05/1986,dsRNA,non-enveloped,tbc,unk,sandfly-borne-virus,?,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
Tumucumaque,unclassified orbivirus,Orbivirus,Reoviridae,-,25/05/1981,dsRNA,non-enveloped,tbc,unk,sandfly-borne-virus,?,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
Turlock ,Turlock orthobunyavirus,Orthobunyavirus,Peribunyaviridae,TURV,09/08/1954,ssRNA(-),enveloped,tbc,unk,mosquito-borne-virus,Culex tarsalis,tbc,unk,unk,unk,unk,unk,unk,"USA, Brazil, Canada, Trinidad and Tobago",tbc,yes,unk,unk,6,tbc,2
Turuna ,Candiru phlebovirus,Phlebovirus,Phenuiviridae,TUAV,24/07/1978,ssRNA(-),enveloped,tbc,12652,sandfly-borne-virus,Lutzomyia sp.,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,yes,unk,5,unk,tbc,3
Tyuleniy ,Tyuleniy virus,Flavivirus,Flaviviridae,TYUV,18/08/1969,ssRNA(+),enveloped,tbc,10673,tick-borne-virus,Ixodes uriae,tbc,unk,unk,unk,unk,unk,unk,"Russia, USA",tbc,unk,unk,unk,unk,tbc,2
Uatumã,unclassified orbivirus,Orbivirus,Reoviridae,-,/04/1988,dsRNA,non-enveloped,tbc,unk,sandfly-borne-virus,?,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
Uganda S ,Uganda S virus,Flavivirus,Flaviviridae,UGSV,27/04/1947,ssRNA(+),enveloped,tbc,10182,mosquito-borne-virus,Aedes longipalpis,tbc,unk,unk,unk,unk,unk,unk,"Uganda, Nigeria, Central African Republic",tbc,yes,unk,unk,4,tbc,2
Umatilla ,Umatilla virus,Orbivirus,Reoviridae,UMAV,30/07/1969,dsRNA,non-enveloped,tbc,19402,mosquito-borne-virus,Culex tarsalis,tbc,unk,unk,unk,unk,unk,unk,USA,tbc,yes,unk,unk,no,tbc,2
Umbre ,Turlock orthobunyavirus,Orthobunyavirus,Peribunyaviridae,UMBV,14/10/1955,ssRNA(-),enveloped,tbc,12217,mosquito-borne-virus,Culex vishnui,tbc,unk,unk,unk,unk,unk,unk,"India, Malaysia",tbc,yes,unk,unk,9,tbc,2
Una ,Una virus,Alphavirus,Togaviridae,UNAV,05/09/1959,ssRNA(+),enveloped,tbc,11964,mosquito-borne-virus,Psorophora ferox,tbc,unk,unk,yes,unk,unk,unk,"Brazil,Trinidad, Colombia, Panama, French Guiana, Suriname, Argentina",tbc,yes,unk,unk,unk,tbc,2
Upolu ,unclassified thogotovirus,Thogotovirus,Orthomyxoviridae,UPOV,21/07/1966,ssRNA(-),enveloped,tbc,10764,tick-borne-virus,Ornithodoros capensis,tbc,unk,unk,unk,unk,unk,unk,Australia,tbc,no,unk,unk,unk,tbc,2
"Uriurana  ",Uriurana phlebovirus,Phlebovirus,Phenuiviridae,URIV,16/12/1985,ssRNA(-),enveloped,tbc,12404,sandfly-borne-virus,Phlebotominae sp.,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,2
Uruará,unk,unk,unk,-,31/01/1983,unk,unk,tbc,unk,mosquito-borne-virus,?,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
Urucuri ,Urucuri phlebovirus,Phlebovirus,Phenuiviridae,URUV,19/04/1966,ssRNA(-),enveloped,tbc,12896,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,yes,unk,3-4,5-6,tbc,1-1
Usutu ,Usutu virus,Flavivirus,Flaviviridae,USUV,30/01/1959,ssRNA(+),enveloped,tbc,11066,mosquito-borne-virus,Culex pipiens,tbc,febrile illness,unk,unk,unk,many,outbreak,"South Africa, Uganda, Nigeria, Central African Republic, Senegal, Cameroon",tbc,yes,unk,unk,2,tbc,2
Utinga ,Utinga orthobunyavirus,Orthobunyavirus,Peribunyaviridae,UTIV,22/04/1965,ssRNA(-),enveloped,tbc,12253,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,yes,unk,2,8,tbc,3
Uukuniemi ,Uukuniemi uukuvirus,Uukuvirus,Phenuiviridae,UUKV,26/06/1950,ssRNA(-),enveloped,tbc,11382,tick-borne-virus,Ixodes ricinus,tbc,unk,unk,unk,unk,unk,unk,Europe,tbc,yes,unk,unk,unk,tbc,2
Uxituba,unclassified orbivirus,Orbivirus,Reoviridae,-,/04/1986,dsRNA,non-enveloped,tbc,unk,sandfly-borne-virus,?,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
"Uzun-Agach  ",Keterah orthonairovirus,Orthonairovirus,Nairoviridae,UZAV,30/05/1905,ssRNA(-),enveloped,tbc,18351,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Kazakhstan,tbc,?,?,?,?,tbc,unk
"Vearoy  ",Great Island virus,Orbivirus,Reoviridae,VAEV,?,dsRNA,non-enveloped,tbc,unk,unk,?,tbc,unk,unk,unk,unk,unk,unk,Norway,tbc,?,?,?,?,tbc,unk
Vellore ,unclassified orbivirus,Orbivirus,Reoviridae,VELV,18/07/1966,dsRNA,non-enveloped,tbc,2386,mosquito-borne-virus,Culex pseudovishnui,tbc,unk,unk,unk,unk,unk,unk,India,tbc,yes,yes,no,unk,tbc,2
Venezuelan equine encephalitis ,"Venezuelan equine encephalitis virus,",Alphavirus,Togaviridae,VEEV,01/01/1938,ssRNA(+),enveloped,tbc,11444,mosquito-borne-virus,Culex taeniopus,tbc,CNS,yes,yes,yes,many,epidemic,America,tbc,unk,unk,unk,unk,tbc,3
Venkatapuram ,unk,unk,unk,VKTV,31/12/1955,unk,unk,tbc,unk,mosquito-borne-virus,Culex vishnui,tbc,unk,unk,unk,unk,unk,unk,India,tbc,yes,unk,unk,3,tbc,2
"Vesicular Stomatitis, Alagoas serotype ",Alagoas vesiculovirus,Vesiculovirus,Rhabdoviridae,VSAV,01/07/1964,ssRNA(-),enveloped,tbc,11070,unk,unk,tbc,unk,unk,yes,unk,unk,unk,Brazil,tbc,no,yes,unk,unk,tbc,3
"Vesicular Stomatitis, Indiana serotype ",Indiana vesiculovirus,Vesiculovirus,Rhabdoviridae,VSIV,01/07/1925,ssRNA(-),enveloped,tbc,11161,sandfly-borne-virus,Lutzomyia sp.,tbc,febrile illness,unk,yes,unk,20-30,sporadic,Americas,tbc,yes,unk,2,3,tbc,2
"Vesicular Stomatitis, New Jersey serotype ",New Jersey vesiculovirus,Vesiculovirus,Rhabdoviridae,VSNJV,16/05/1952,ssRNA(-),enveloped,tbc,11123,midge-borne disease,Culicoides spp.,tbc,unk,unk,yes,unk,unk,unk,USA,tbc,yes,unk,1-2,3,tbc,2
Vinces ,Caraparu orthobunyavirus,Orthobunyavirus,Peribunyaviridae,VINV,24/09/1974,ssRNA(-),enveloped,tbc,299,mosquito-borne-virus,Culex vomerifer,tbc,unk,unk,unk,unk,unk,unk,Ecuador,tbc,yes,unk,unk,3,tbc,2
"viola  ",Viola phlebovirus,Phlebovirus,Phenuiviridae,RICV,07/07/1905,ssRNA(-),enveloped,tbc,12611,sandfly-borne-virus,Lutzomyia longipalpis,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
Virgin River ,unclassified orthobunyavirus,Orthobunyavirus,Peribunyaviridae,VRV,12/09/1974,ssRNA(-),enveloped,tbc,unk,mosquito-borne-virus,Anopheles freeborni,tbc,unk,unk,unk,unk,unk,unk,USA,tbc,yes,unk,unk,12,tbc,2
Wad Medani ,Wad Medani virus,Orbivirus,Reoviridae,WMV,26/11/1952,dsRNA,non-enveloped,tbc,18009,tick-borne-virus,Rhipicephalus guilhoni,tbc,unk,unk,unk,unk,unk,unk,"Sudan,India, Jamaica, Pakistan, Russia, Senegal, Iran ",tbc,no,unk,unk,unk,tbc,2
Wallal ,Wallal virus,Orbivirus,Reoviridae,WALV,22/02/1970,dsRNA,non-enveloped,tbc,19180,midge-borne disease,Culicoides spp.,tbc,unk,unk,unk,yes,unk,sporadic,Australia,tbc,no,unk,unk,unk,tbc,2
Wanowrie ,unk,unk,unk,WANV,27/12/1954,ssRNA(-),enveloped,tbc,unk,tick-borne-virus,Hyalomma marginatum,tbc,febrile illness,unk,unk,unk,1,sporadic,"India, Sri Lanka, Egypt, Iran",tbc,yes,yes,unk,5,tbc,2
Warrego ,Warrego virus,Orbivirus,Reoviridae,WARV,13/02/1969,dsRNA,non-enveloped,tbc,19428,midge-borne disease,Culicoides sp.,tbc,unk,unk,unk,unk,unk,unk,Australia,tbc,yes,unk,unk,unk,tbc,2
"Weldona  ",Tete orthobunyavirus,Orthobunyavirus,Peribunyaviridae,WELV,?,ssRNA(-),enveloped,tbc,587,midge-borne disease,Culicoides sp.,tbc,unk,unk,unk,unk,unk,unk,USA,tbc,?,?,?,?,tbc,unk
Wellfleet Bay virus,Wellfleet Bay virus,Quanjavirus,Orthomyxoviridae,WFBV,25/10/2010,ssRNA(-),enveloped,tbc,11958,unk,unk,tbc,unk,unk,yes,yes,unk,sporadic,,tbc,unk,unk,unk,unk,tbc,unk
"Wēnzhōu tick  ",Tamdy orthonairovirus,Orthonairovirus,Nairoviridae,WzTV,04/07/1905,ssRNA(-),enveloped,tbc,18291,tick-borne-virus,Haemaphysalis hystricis,tbc,unk,unk,unk,unk,unk,unk,China,tbc,?,?,?,?,tbc,unk
Wesselsbron ,Wesselsbron virus,Flavivirus,Flaviviridae,WSLV,01/03/1955,ssRNA(+),enveloped,tbc,10814,mosquito-borne-virus,Ochlerotatus caballus,tbc,febrile illness,unk,yes,yes,9,sporadic,"South Africa, Zimbabwe, Senegal, Nigeria, Kenya, Cameroon, Central African Republic, Thailand ",tbc,yes,unk,unk,3,tbc,3
West Nile ,West Nile virus,Flavivirus,Flaviviridae,WNV,01/12/1937,ssRNA(+),enveloped,tbc,10962,mosquito-borne-virus,Culex univittatus,tbc,CNS,yes,yes,yes,millions,epidemic,Globally,tbc,unk,unk,unk,unk,tbc,3
Western equine encephalomyelitis ,Western equine encephalitis virus,Alphavirus,Togaviridae,WEEV,01/10/1930,ssRNA(+),enveloped,tbc,11484,mosquito-borne-virus,Culex dunni,tbc,CNS,yes,yes,yes,many,epidemic,America,tbc,no,yes,unk,unk,tbc,2
"Wexford  ",Great Island virus,Orbivirus,Reoviridae,WEXV,02/06/1905,dsRNA,non-enveloped,tbc,unk,tick-borne-virus,Ixodes uriae,tbc,unk,unk,unk,unk,unk,unk,Ireland,tbc,?,?,?,?,tbc,unk
Whataroa ,Whataroa virus,Alphavirus,Togaviridae,WHAV,01/02/1962,ssRNA(+),enveloped,tbc,11616,mosquito-borne-virus,Culiseta tonnoiri,tbc,unk,unk,unk,unk,unk,unk,New Zealand,tbc,yes,unk,unk,3,tbc,2
Witwatersrand ,Witwatersrand orthobunyavirus,Orthobunyavirus,Peribunyaviridae,WITV,11/04/1958,ssRNA(-),enveloped,tbc,12251,mosquito-borne-virus,Culex rubinotus,tbc,unk,unk,unk,unk,unk,unk,"South Africa, Mozambique, Zimbabwe, Uganda ",tbc,yes,unk,unk,3,tbc,2
"Wolkberg  ",Wolkberg orthobunyavirus,Orthobunyavirus,Peribunyaviridae,WBV,2013/2014,ssRNA(-),enveloped,tbc,12312,batfly-borne-virus,Eucampsipoda africana,tbc,unk,unk,unk,unk,unk,unk,South Africa,tbc,?,?,?,?,tbc,unk
"Wongabel  ",Wongabel hapavirus,Hapavirus,Rhabdoviridae,WONV,01/06/1905,ssRNA(-),enveloped,tbc,13196,midge-borne disease,Culicoides austropalpalis,tbc,unk,unk,unk,unk,unk,unk,Australia,tbc,?,?,?,?,tbc,unk
Wongal ,Koongol orthobunyavirus,Orthobunyavirus,Peribunyaviridae,WONV,07/04/1960,ssRNA(-),enveloped,tbc,unk,mosquito-borne-virus,Culex annulirostris,tbc,unk,unk,unk,unk,unk,unk,Australia,tbc,yes,unk,unk,10,tbc,2
Wongorr ,Wongorr virus,Orbivirus,Reoviridae,WGRV,09/04/1970,dsRNA,non-enveloped,tbc,1368,mosquito-borne-virus,Aedes lineatopennis,tbc,unk,unk,unk,yes,unk,sporadic,Australia,tbc,no,unk,unk,unk,tbc,2
Wyeomyia ,Wyeomyia orthobunyavirus,Orthobunyavirus,Peribunyaviridae,WYOV,11/08/1940,ssRNA(-),enveloped,tbc,12461,mosquito-borne-virus,Wyeomyia melanocephala,tbc,febrile illness,unk,unk,unk,1,sporadic,"Colombia, Panama, Trinidad, Brazil, French Guiana",tbc,yes,unk,unk,3,tbc,2
Xaraira,unclassified orbivirus,Orbivirus,Reoviridae,-,26/06/1986,dsRNA,non-enveloped,tbc,unk,sandfly-borne-virus,?,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
Xiburema ,unclassified rhabdovirus,unk,Rhabdoviridae,XIBV,18/11/1977,ssRNA(-),enveloped,tbc,12240,mosquito-borne-virus,Sabethes intermedius,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,unk,unk,unk,unk,tbc,3
"Xingu  ",Bunyamwera orthobunyavirus,Orthobunyavirus,Peribunyaviridae,XINV,>1988,ssRNA(-),enveloped,tbc,1522,unk,unk,tbc,hepatitis,unk,unk,unk,1,sporadic,Brazil,tbc,?,?,?,?,tbc,3
Xiwanga,unclassified orbivirus,Orbivirus,Reoviridae,-,/06/1987,dsRNA,non-enveloped,tbc,unk,sandfly-borne-virus,?,tbc,unk,unk,unk,unk,unk,unk,Brazil,tbc,?,?,?,?,tbc,unk
"Yaba-7  ",Akabane orthobunyavirus,Orthobunyavirus,Peribunyaviridae,Y7V,16/05/1905,ssRNA(-),enveloped,tbc,12018,mosquito-borne-virus,Mansonia africana,tbc,unk,unk,unk,unk,unk,unk,Nigeria,tbc,?,?,?,?,tbc,unk
Yacaaba ,unclassified peribunyavirus,unk,Peribunyaviridae,YACV,22/04/1970,ssRNA(-),enveloped,tbc,12242,mosquito-borne-virus,Ochlerotatus vigilax,tbc,unk,unk,unk,unk,unk,unk,Australia,tbc,yes,unk,unk,no,tbc,3
Yaounde ,Yaounde virus,Flavivirus,Flaviviridae,YAOV,25/07/1968,ssRNA(+),enveloped,tbc,10293,mosquito-borne-virus,Culex perfuscus,tbc,unk,unk,unk,unk,unk,unk,"Cameroon, Central African Republic",tbc,unk,unk,unk,unk,tbc,2
Yaquina Head ,unclassified orbivirus,Orbivirus,Reoviridae,YHV,19/08/1970,dsRNA,non-enveloped,tbc,unk,tick-borne-virus,Ixodes uriae,tbc,unk,unk,unk,unk,unk,unk,USA,tbc,yes,unk,unk,5,tbc,2
Yata ,Yata ephemerovirus,Ephemerovirus,Rhabdoviridae,YATAV,01/09/1969,ssRNA(-),enveloped,tbc,14478,mosquito-borne-virus,Mansonia uniformis,tbc,unk,unk,unk,unk,unk,unk,Central African Republic,tbc,unk,unk,unk,unk,tbc,2
Yellow fever ,Yellow fever virus,Flavivirus,Flaviviridae,YFV,29/06/1927,ssRNA(+),enveloped,tbc,10862,mosquito-borne-virus,Aedes africanus,tbc,hemorrhagic fever,yes,unk,unk,millions,epidemic,"Americas, Africa",tbc,unk,unk,unk,unk,tbc,3
Yogue ,unclassified orthonairovirus,Orthonairovirus,Nairoviridae,YOGV,19/06/1968,ssRNA(-),enveloped,tbc,18236,unk,unk,tbc,unk,unk,unk,unk,unk,unk,"Senegal, Central African Republic ",tbc,no,unk,unk,unk,tbc,2
"Yokose  ",Yokose virus,Flavivirus,Flaviviridae,YOKV,24/05/1905,ssRNA(+),enveloped,tbc,10857,unk,unk,tbc,unk,unk,unk,unk,unk,unk,Japan,tbc,?,?,?,?,tbc,unk
"Yǒngjiā tick  ",Yongjia uukuvirus,Uukuvirus,Phenuiviridae,YONV,04/07/1905,ssRNA(-),enveloped,tbc,8357,tick-borne-virus,Haemaphysalis hystricis,tbc,unk,unk,unk,unk,unk,unk,China,tbc,?,?,?,?,tbc,unk
Yug Bogdanovac ,Yug Bogdanovac vesiculovirus,Vesiculovirus,Rhabdoviridae,YBV,10/08/1976,ssRNA(-),enveloped,tbc,11202,sandfly-borne-virus,Phlebotomus perfiliewi,tbc,unk,unk,unk,unk,unk,unk,Serbia,tbc,yes,unk,3,8-9,tbc,2-1
Yunnan,Yunnan orbivirus,Orbivirus,Reoviridae,YUOV-1,19/06/1905,dsRNA,non-enveloped,tbc,19816,mosquito-borne-virus,Culex tritaeniorhynchus,tbc,unk,unk,unk,unk,unk,unk,China,tbc,?,?,?,?,tbc,unk
"Zaba  ",Salehabad phlebovirus,Phlebovirus,Phenuiviridae,ZABAV,16/07/2015,ssRNA(-),enveloped,tbc,10726,sandfly-borne-virus,Phlebotomus neglectus,tbc,unk,unk,unk,unk,unk,unk,Croatia,tbc,?,?,?,?,tbc,unk
Zaliv Terpeniya ,Zaliv Terpeniya uukuvirus,Uukuvirus,Phenuiviridae,ZTV,18/08/1969,ssRNA(-),enveloped,tbc,10726,tick-borne-virus,Ixodes uriae,tbc,unk,unk,unk,unk,unk,unk,Russia,tbc,unk,unk,unk,unk,tbc,2
Zegla ,Zegla orthobunyavirus,Orthobunyavirus,Peribunyaviridae,ZEGV,23/06/1961,ssRNA(-),enveloped,tbc,12690,unk,unk,tbc,unk,unk,unk,unk,unk,unk,"Panama, Mexico, Honduras, Belize, Guatemala",tbc,yes,unk,6,no,tbc,2
"Zerdali  ",Zerdali phlebovirus,Phlebovirus,Phenuiviridae,ZERV,05/07/1905,ssRNA(-),enveloped,tbc,12512,sandfly-borne-virus,Phlebotomus tobbi,tbc,unk,unk,unk,unk,unk,unk,Turkey,tbc,?,?,?,?,tbc,unk
Zika ,Zika virus,Flavivirus,Flaviviridae,ZIKAV,20/04/1947,ssRNA(+),enveloped,tbc,10794,mosquito-borne-virus,Aedes aegypti,tbc,febrile illness,yes,unk,unk,millions,epidemic,Globally,tbc,yes,unk,unk,no,tbc,2
Zirqa ,unclassified orthonairovirus,Orthonairovirus,Nairoviridae,ZIRV,02/11/1969,ssRNA(-),enveloped,tbc,18491,tick-borne-virus,Ornithodoros (Alectorobius) muesebecki,tbc,unk,unk,unk,unk,unk,unk,United Arab Emirates,tbc,unk,unk,unk,unk,tbc,2
"Zungarococha  ",Marituba orthobunyavirus,Orthobunyavirus,Peribunyaviridae,ZUNV,30/06/1905,ssRNA(-),enveloped,tbc,5587,unk,unk,tbc,febrile illness,unk,unk,unk,1,sporadic,Peru,tbc,?,?,?,?,tbc,unk
